"ID","HORA_1","HORA_2","HORA_3","HORA_4","HORA_5","HORA_6","HORA_7","HORA_8","HORA_9","HORA_10","HORA_11","HORA_12","HORA_13","HORA_14","HORA_15","HORA_16","HORA_17","HORA_18","HORA_19","HORA_20","HORA_21","HORA_22","HORA_23","HORA_24","TOTAL","FECHA","TIPO_FECHA","FILE_TYPE"
4751,950761.0700000001,912911.78,880826.2,854026.54,833669.1,794906.79,743707.76,743107.5700000001,780002.59,809062.13,847313.0299999999,887421.81,897109.61,949927.32,981878.16,966580.23,916444.4400000001,895293.15,960492.18,988483.9299999999,1028376.36,1054609.43,1040534.54,996028.14,21713473.86,05-OCT-23,"0","txf"
4752,953435.49,917021.76,884574.32,859060.72,837979.54,799234.49,751858.93,756804.32,803202.52,837488.9500000001,865431.37,900775.02,903512.47,929619.76,968327.49,970317.1399999999,946728.49,924324.88,991145.38,1025355.5499999999,1063649.85,1090962.21,1094758.4600000002,1060714.91,22136284.020000003,06-OCT-23,"0","txf"
4753,1009494.53,964118.77,929890.89,899988.9299999999,872520.99,827680.5499999999,796373.5399999999,788332.48,814018.9,845519.72,879716.27,929632.4900000001,956474.88,982577.74,1004822.46,987415.88,942806.92,943079.51,1019594.9099999999,1045325.98,1066702.3900000001,1090418.84,1097912.16,1071384.98,22765804.71,07-OCT-23,"1","txf"
4754,1040303.54,1005563.12,970890.22,930612.25,892496.1900000001,845507.67,804689.53,759913.1799999999,758111.62,735615.8999999999,728262.18,735636.17,749359.0199999999,759834,761872.4,759961.03,750629.64,781514.5,883049.69,924602.95,962880.34,991874.41,991747.45,965461.55,20490388.55,08-OCT-23,"2","txf"
4755,929723.9700000001,894144.65,865424.82,835605.0099999999,815952.54,775943.42,755051.59,774481.75,827394.97,853067.17,890934.54,931115.13,946851.2,996590.41,1031757.86,1025295.15,979858.05,949539.35,1014172.5199999999,1051805.1099999999,1092515.51,1129898.96,1122882.99,1080169.77,22570176.44,09-OCT-23,"0","txf"
4756,1007230.62,975742.0700000001,945042.6799999999,914477.6599999999,887155.4299999999,847908.53,811418.7899999999,828482.98,870482.78,898179.58,937978.22,981597.21,997292.78,1040175.55,1063316.34,1045940.7400000001,986183.16,957292.8,1029707.26,1069268.87,1111577.71,1131420.91,1089325.23,1051270.67,23478468.570000008,10-OCT-23,"0","txf"
4757,998345.03,953661.11,914702.62,876313.69,846191.41,795654.11,762959.13,772537.68,802121.8500000001,828389.17,859846.38,906968.38,927212.59,977756.42,1022962.08,1014201.08,978039.3099999999,946841,1019281.4700000001,1055658.88,1094562.93,1128280.5699999998,1140148.92,1103180.9500000002,22725816.76,11-OCT-23,"0","txf"
4758,1053385.07,1010031.21,970818.94,942316.75,916613.33,869708.0800000001,830789.17,841944.7000000001,885383.2599999999,910691.68,940372.49,977220.18,991033.1799999999,1029828.99,1057165.37,1053882.65,1034905.65,1020352.01,1054800.26,1077710.6400000001,1112712.4300000002,1149020.28,1141549.8199999998,1105724.02,23977960.160000004,12-OCT-23,"0","txf"
4759,1054967.24,1009620.41,968928.4199999999,937027.63,906809.22,861408.21,826597.93,832955.42,870458.79,904307.57,936740.34,980926.24,998678.36,1039449.07,1064797.96,1053648.01,1006297.15,987174.2999999999,1051563.76,1071373.8800000001,1101500.17,1139648.53,1144874.25,1095773.22,23845526.08,13-OCT-23,"0","txf"
4760,1050118.74,1013362.27,969901.76,936517.62,914349.24,863930.37,806531.38,786937.61,818364.4,829233.8,838506.4600000001,868022.7200000001,874088.49,870063.0800000001,880357.2999999999,886402.2,870541.36,892212.58,972740.91,993277.37,998943.2799999999,1029047.48,1042631.14,1026000.38,22032081.940000005,14-OCT-23,"1","txf"
4761,994820.59,959625.7100000001,928852.8400000001,903050.98,877665.56,813165.6900000001,781210.47,771021.38,776038.1000000001,782823.9800000001,804131.9,834804.76,859626.88,888788.42,905920.58,912164.71,906361.88,906785.38,986197.65,1014564.75,1047280.16,1077572.36,1090386.11,1072882.6,21895743.44,15-OCT-23,"2","txf"
4762,1037518.53,977872.01,925078.7899999999,881776.58,843255.16,814401.34,786979.8300000001,766073.99,745521.07,726953.5700000001,721811.12,739536.4,763930.64,787898.62,808232.5,808166.58,794040.4,812946.2,898750.42,937182.33,978056.87,1005018.26,994818.38,955704,20511523.59,16-OCT-23,"2","txf"
4763,911409.5599999999,875658.66,845826.99,818863.09,796227.25,753649.66,711190.38,739370.06,793426.9299999999,827710,871512.31,906985.78,922223.45,981748.82,1022630.0700000001,1016592.8400000001,981839.96,960462.1599999999,1036513.4600000001,1069444.05,1097501.5699999998,1134358.7000000002,1121465.07,1074114.47,22270725.29,17-OCT-23,"0","txf"
4764,1018153.8899999999,971452.41,932942.8500000001,902172.4099999999,875158.07,821425.6799999999,760134.3300000001,780946.4,834635.06,869804.46,898891.6000000001,954820.87,973872.88,1042318.34,1087956.62,1079194.8499999999,1031174.55,993041.7,1063066.83,1090681.71,1146604.28,1183250.37,1179272.72,1131112.72,23622085.599999998,18-OCT-23,"0","txf"
4765,1076210.9,1029504.0800000001,990686.0099999999,942287.39,909704.9400000001,825231.25,758801.83,750585.9800000001,786274.71,815710.35,859794.4600000001,928176.73,955087.58,1004939.87,1034295.8300000001,1016051.7,978123.28,963526.8099999999,1018273.29,1061462.05,1121992.23,1133855.2,1108421.09,1049769.69,23118767.250000004,19-OCT-23,"0","txf"
4766,983738,946923.86,907030.6299999999,870370.78,808947.14,777696.0499999999,744145.9700000001,743547.36,763030.7899999999,774946.89,796044.12,820103.44,832853.92,889328.81,944668.0399999999,947329.48,920219.69,915990.1599999999,970754.3400000001,989713.62,1018117,1033331.4099999999,1027500.7999999999,1004924.43,21431256.729999997,20-OCT-23,"0","txf"
4767,963505.26,926193.48,906812.4299999999,873713.66,844279.49,814146.1499999999,784343.19,784854.4,809625.49,820721.04,848695.3200000001,871898.54,881863.79,905721.2999999999,928308.98,917232.66,885117.41,897765.59,968527.4,980944.45,992698.1799999999,1003947.71,1000989.67,1014618.63,21626524.220000003,21-OCT-23,"1","txf"
4768,984359.57,950554.07,917159.52,893341.69,869563.59,831532.1,755339.0800000001,709223.36,697259.5,701487.9400000001,716625.96,758237.38,788913.72,812774.49,826777.1499999999,808583.77,771359.07,797234.04,909718.25,969170.45,1022447.29,1067492.22,1067393.6099999999,1034436.76,20660984.580000002,22-OCT-23,"2","txf"
4769,991123.06,953438.28,915392.99,886269.77,852104.2999999999,809936.23,762966.0299999999,782176.47,832673.89,873367.43,913860.36,955018.01,972313.0299999999,1032413.6499999999,1058981.35,1033492.78,963673.6799999999,946998.52,1010075.03,1057865.17,1112975.3699999999,1144683.73,1133818.6300000001,1087420.85,23083038.610000003,23-OCT-23,"0","txf"
4770,1023376.79,973452.24,932223.43,883208.11,860122.6699999999,819982.0399999999,773071.15,764872.4600000001,783830.53,802146.59,833690.95,870893.25,885626.3,939327.99,978926.05,970235.9600000001,933639.1,910166.53,973800.4099999999,1012829.2899999999,1055902.34,1084067.71,1070428.01,1026264.97,22162084.87,24-OCT-23,"0","txf"
4771,980258.37,938885.8899999999,905740.65,868596.97,828739.0299999999,792552.96,744316.71,738297.93,762918.4099999999,775103.77,806158.85,838116.79,830291.35,851024.65,875420.8,875452.93,856833.12,870264.99,926608.49,949450.11,980176.26,996780.2300000001,991541.88,951760.76,20935291.900000002,25-OCT-23,"0","txf"
4772,905979.12,872003.3899999999,840409.15,813760.07,792244.03,758880.1,702972.6,702260.15,741172.75,768775.95,792689.64,822884.37,836055.8200000001,890051.82,922813.55,907468.98,868559.7,877426.38,932393.1900000001,950979.08,967299.79,988098.0499999999,983116.49,951411.1,20589705.27,26-OCT-23,"0","txf"
4773,908818.2799999999,874155.6,836415.7100000001,814300.38,794932.5,761625.3099999999,721742.2100000001,726644.71,758413.34,770587.41,786138.3,809781.99,816356.33,860967.2,888509.87,880511.48,848304.1399999999,850041.1599999999,894194.42,913068.08,942874.44,954136.32,943064.78,893587.9099999999,20249171.87,27-OCT-23,"0","txf"
4774,852830.6,824517.64,796259.4199999999,765060.44,754028.12,733075.47,710381.8099999999,708011.15,733609.1,750078.64,773397.48,795971.6799999999,794214.9,808566.26,823403.26,815030.13,794762.8999999999,812214.76,869704.25,881469.44,892801.34,903587.75,903813.04,882127.98,19378917.56,28-OCT-23,"1","txf"
4775,848991.5499999999,822018.35,795766.42,770426.4800000001,750847.1,728385.6399999999,700635.23,673579.9400000001,651879.84,648475.3099999999,658336.87,684688.58,722196.78,753460.12,777378.5299999999,783393.8,776378.24,798706.11,870656.9500000001,897499.82,931569.66,966574.51,971945.4,945533.75,18929324.979999997,29-OCT-23,"2","txf"
4776,913446.66,881255.91,847602.26,818310.25,795290.8,760018.88,730304.5599999999,745994.25,789250.93,813265.56,849656.76,888064.24,902002.52,948776.2400000001,985051.35,970979.48,922322.97,915049.6900000001,970938.5399999999,993653.07,1021276.31,1047442.13,1040366.3899999999,995010.2999999999,21545330.049999997,30-OCT-23,"0","txf"
4777,932752.3,890170.41,868342.1,834045.1399999999,809072.28,768994.3099999999,714696.98,725878.42,771844.4800000001,803384.94,843429.5800000001,871112.34,880254.22,932325.16,978877.8099999999,975342.63,937707.34,922089.9,945203.23,956851.38,989722.05,1036379.42,1045247.01,1018373.31,21452096.740000006,31-OCT-23,"0","txf"
4778,978723.39,937367.4099999999,898461.69,862541.9199999999,827495.3099999999,787984.77,734866.52,732423.78,758998.14,776977.69,790175.1599999999,801559.8,780865.8999999999,773163.06,776239.3,764464.05,751110.47,795743.62,839744.54,851074.21,875884.7000000001,903681.35,903031.79,872603.63,19775182.200000003,01-NOV-23,"0","txf"
4779,833303.0900000001,801775.25,775861.63,757924.82,742591.4,714765.02,678754.98,692889.97,734283.7999999999,759356.98,792332.7000000001,822282.59,827816.34,862973.0499999999,885102.81,868570.16,841015.92,855933.2000000001,897596.56,913779.58,941669.75,952538.15,929523.21,888039.9199999999,19770680.880000003,02-NOV-23,"0","txf"
4780,849250.91,813291.3,787269.8899999999,765902.5,749857.45,723591.12,684094.1900000001,683357.79,715499.64,735685.39,774643.81,810548.07,832396.28,889990.9800000001,933626.8200000001,920282.16,894078.6,899264.72,946652.5199999999,966576.6,989503.02,1002034.87,993660.08,960298.82,20321357.53,03-NOV-23,"0","txf"
4781,916839.9400000001,877145.76,849757.62,824753.12,805931.7400000001,771083.52,740731.51,740706.07,783953.22,808883.21,837322.64,863184.12,877270.0900000001,907680.1,930114.25,930355.38,902989.6900000001,919120.34,984859.03,999165.86,1012054,1023256.14,1024934.4,1000866.9,21332958.65,04-NOV-23,"1","txf"
4782,967354.66,936559.3400000001,903805.94,875588.74,853046.12,824617.67,792444.36,765982.1,765337.3,777502.33,790926.02,814977.8400000001,830387.55,839968.25,851663.0499999999,841836.7899999999,817762.09,855078.99,925941.77,947373.41,968613.68,991382.25,988930.77,958625,20885706.019999996,05-NOV-23,"2","txf"
4783,927122.9199999999,897664.5900000001,865006.58,838596.92,819415.3,788695.6,763118.14,744295.29,750661.67,755269.62,771078.9600000001,800225.46,819058.72,842051.66,848726.76,833912.05,817890.25,851231.27,926833.53,961204.7799999999,983683.87,1006882.99,976500.91,944921.33,20534049.169999998,06-NOV-23,"2","txf"
4784,906231.08,870015.41,837238.74,812247.09,792051.66,753314.01,705362.04,710496.1900000001,739939.8400000001,768541.49,805625.48,843432.81,856276.92,904946.34,944807.0700000001,945141.74,903337.5,908599.09,979322.4700000001,996433.96,1019405.8400000001,1036473.47,1028743.14,988654.9099999999,21056638.29,07-NOV-23,"0","txf"
4785,960421.45,933081.76,897767.02,865121.88,838517.19,781055.9400000001,729581.83,743149.3200000001,791244.1,830387.7000000001,871838.24,910562.62,932741.75,990782.86,1028323.49,1014599.6900000001,973597.1699999999,962473.0499999999,1022960.1399999999,1051751.68,1112944.21,1150751.91,1139338.73,1094843.6800000002,22627837.41,08-NOV-23,"0","txf"
4786,1039849.87,1000165.77,954948.07,923193.6900000001,895123.43,845965.5599999999,784827.1900000001,804535.67,851896.42,884290.45,925055.02,962352.97,988554.5599999999,1050354.6,1075280.13,1059122.35,1013758.62,1009180.49,1077425.08,1112987.4200000002,1146988.0999999999,1177762.45,1167333.89,1081678.43,23832630.23,09-NOV-23,"0","txf"
4787,1055757,1019899.3400000001,974364.9500000001,932496.51,900372.25,846715.6799999999,783968.12,779797.89,807768.99,827660.77,854402.21,893588,917890.37,966092.52,993331.91,989220.61,952209.4600000001,965442.83,1029226.9,1074872.98,1113716.56,1137069.9600000002,1136854.82,1105377.18,23058097.81,10-NOV-23,"0","txf"
4788,1059793.5,1020938.36,985796.35,955991.92,923390.45,890614.48,850342.9700000001,842438.18,865979.72,884571.0900000001,906955.8400000001,938141.6,946496.31,985148.04,1001285.29,980737.87,947757.98,980740.58,1046076.33,1062988.98,1083306.35,1104663.48,1111458.6199999999,1090822.22,23466436.509999998,11-NOV-23,"1","txf"
4789,1060597.6199999999,1027485.9,991540.86,962559.92,934420.67,896412.48,861180.87,833211.36,826313.48,831035.7999999999,851651.92,881022.83,902913.5800000001,921050.5199999999,901010.9199999999,856651.94,843416.55,888881.07,959287.36,986750.7300000001,1017680.39,1047386.34,1051761.9,1033951.48,22368176.490000002,12-NOV-23,"2","txf"
4790,1005281.29,976331.92,948093.3500000001,922538.14,900717.28,852031.66,809873.17,793652.73,788858.53,798657.54,828277.44,861372.5900000001,880888.6000000001,905620.59,915485.9500000001,905128.72,897302.96,911287.39,998636.78,1043398.64,1085150.4400000002,1108619.51,1095751.33,1052119.11,22285075.660000004,13-NOV-23,"2","txf"
4791,1009131.5,971750.08,936237.51,907405.2100000001,882747.5700000001,837007.28,784414.4299999999,791026.0399999999,834068.67,867612.5800000001,914975.5299999999,959386.17,977207.24,1034720.29,1069034.4500000002,1046443.59,1003468.76,1001464.06,1058179.76,1098154.6500000001,1140457.65,1171239.0699999998,1159298.3199999998,1114486.1900000002,23569916.6,14-NOV-23,"0","txf"
4792,1056429.22,1010547.5599999999,971941.15,941201.42,913727.86,867476.19,804151.63,792287.58,815855.85,824621.39,845902.88,867745.97,874048.91,909200.6799999999,935578.62,926833.23,899043.04,912685.41,975010.1900000001,1008186.53,1045731.36,1076530.95,1071112.8900000001,1030276.31,22376126.82,15-NOV-23,"0","txf"
4793,982715.2899999999,941803.15,907527.57,878349.9600000001,854928.51,819398.16,770014.24,769197.54,809385.2000000001,833934.52,869767.49,911807.77,936732.19,992861.42,1034567.7,1021254.44,978412.52,977641.8099999999,1018870.0700000001,1045774.77,1100435.34,1119945.32,1119499.25,1076724.82,22771549.049999997,16-NOV-23,"0","txf"
4794,1027020.29,982988.55,939510.2999999999,907663.67,880890.29,839331.7999999999,784621.59,789529.97,834413.55,873653.9600000001,907347.3,945176.7999999999,965649.62,1006090.6599999999,1024743.96,1011434.46,971935.9,975615.4700000001,1030055.51,1049146.8800000001,1080135.8800000001,1102549.63,1106706.72,1068513.68,23104726.439999998,17-NOV-23,"0","txf"
4795,1021199.26,978301.1799999999,942122.77,911528.87,868353.13,834804.73,798391.6399999999,785688.92,800770.7799999999,824276.7599999999,847420.89,877783.5700000001,893669.68,920140.3200000001,945676.46,937088.73,899462.66,937738.94,999859.4199999999,1008239.95,1020094.14,1027996.2300000001,1027623.2200000001,1004842.79,22113075.04,18-NOV-23,"1","txf"
4796,971668.33,936100.45,893334.43,857379.32,833527.76,754469.1,721657.39,673974.1799999999,660292.9400000001,658837.3999999999,661182.5900000001,677326.89,692222.96,700908.15,708076.82,750560.68,769688.46,819959.86,884314.78,900844.63,924780.29,950617.3300000001,955028.8300000001,924526.89,19281280.459999993,19-NOV-23,"2","txf"
4797,886096.72,851233.79,823473.19,800274.9500000001,782058.37,746380.1,709552.0599999999,725386.93,772851.3300000001,804851.9099999999,837167.32,870590.76,881713.37,928568.54,965894.5499999999,954101.14,921516.1900000001,914917.98,965166.99,989090.04,1025432.8,1052894.98,1038859.7899999999,993744.1,21241817.900000002,20-NOV-23,"0","txf"
4798,939734.5,899121.52,866525.0800000001,836889.87,816825,784435.23,740212.9500000001,748713.04,792296.17,819605.67,846171.9099999999,883291.59,892643.6,930028.1299999999,963640.76,954995.99,922562.55,930611.1699999999,1001007.9,1015053.84,1032660.24,1062541.48,1058281.54,1013242.09,21751091.82,21-NOV-23,"0","txf"
4799,966836.09,923377.79,884644.9099999999,857238.32,834159.88,803218.63,759657.01,753968.14,788871.09,815594.54,846333.2799999999,876386.87,882369.89,911925.58,918592.41,904290.4600000001,889455.99,905206.69,962848.25,984688.1900000001,1008190.98,1033783.33,1028164.5700000001,986882.52,21526685.41,22-NOV-23,"0","txf"
4800,937863.73,900427.12,867970.37,841186.5599999999,818764.48,776483.49,730510.87,738421.85,781229.61,815823.44,848523.5399999999,889895.64,907247.12,956967.85,997044.19,979733.46,940788.9600000001,930540.51,1010504.8,1039810.4299999999,1069287.78,1097297.49,1099280.85,1060298.81,22035902.95,23-NOV-23,"0","txf"
4801,1014021,974818.74,941540.05,909404.1000000001,880100.77,842541.66,791402.42,797530.01,842693.46,872604.3,910985.2300000001,955651.9600000001,966192.53,991117.42,1026916.72,1012923.45,958739.1599999999,948124.38,1013682.57,1039707.03,1074764.27,1090483.82,1087569.72,1069866.3599999999,23013381.13,24-NOV-23,"0","txf"
4802,1023794.7799999999,982241.62,961217.6900000001,930955.5700000001,888244.52,857101.9199999999,806758.33,762998.44,773657.59,791005.6799999999,815715.8300000001,846100.86,872505.64,907203.6,927627.7100000001,922528.2999999999,901982.17,930966.09,999133.89,1010715.8,1021650.8500000001,1037102.5,1040142.28,1021907.77,22033259.430000003,25-NOV-23,"1","txf"
4803,1001231.7,972587.9299999999,940571.04,910077.23,853379.2999999999,821123.18,769800.2799999999,720794.86,714114.3600000001,740872.13,770189.68,796379.87,816854.9299999999,840340.37,856387.2599999999,857311.86,838508.55,858215.3,935377.41,1003680.25,1046205.9600000001,1081820,1088344.68,1056660.75,21290828.880000003,26-NOV-23,"2","txf"
4804,1014565.86,973383.0399999999,934307.9299999999,902827.61,876854.5900000001,841249.83,798507.37,807756.1,841293.85,887962.92,923707.88,964188.95,980467.2,1035544.89,1078424.52,1063137.04,1019715.25,987810.81,1047461.08,1072249,1110301.62,1149879.88,1146309.13,1115221.64,23573127.989999995,27-NOV-23,"0","txf"
